DateTime,HalfHour,Consumption,Temperature
2013-08-05 01:30:00,3,37282.0,18.132
2013-08-05 02:00:00,4,36658.0,17.918
2013-08-05 02:30:00,5,36054.0,17.704
2013-08-05 03:00:00,6,34500.0,17.49
2013-08-05 03:30:00,7,33715.0,17.723
2013-08-05 04:00:00,8,33184.0,17.956
2013-08-05 04:30:00,9,33210.0,18.188
2013-08-05 05:00:00,10,33568.0,18.421
2013-08-05 05:30:00,11,34514.0,18.654
2013-08-05 06:00:00,12,35661.0,18.887
2013-08-05 06:30:00,13,36475.0,19.794
2013-08-05 07:00:00,14,37295.0,20.701
2013-08-05 07:30:00,15,39054.0,21.608
2013-08-05 08:00:00,16,40636.0,22.515
2013-08-05 08:30:00,17,42486.0,23.421
2013-08-05 09:00:00,18,44262.0,24.328
2013-08-05 09:30:00,19,45705.0,24.786
2013-08-05 10:00:00,20,46800.0,25.244
2013-08-05 10:30:00,21,47586.0,25.701
2013-08-05 11:00:00,22,48256.0,26.159
2013-08-05 11:30:00,23,49000.0,26.617
2013-08-05 12:00:00,24,49862.0,27.074
2013-08-05 12:30:00,25,50301.0,27.074
2013-08-05 13:00:00,26,50826.0,27.074
2013-08-05 13:30:00,27,49932.0,27.074
2013-08-05 14:00:00,28,49885.0,27.074
2013-08-05 14:30:00,29,50028.0,27.074
2013-08-05 15:00:00,30,49143.0,27.074
2013-08-05 15:30:00,31,48477.0,26.644
2013-08-05 16:00:00,32,47993.0,26.213
2013-08-05 16:30:00,33,47493.0,25.782
2013-08-05 17:00:00,34,46992.0,25.351
2013-08-05 17:30:00,35,46586.0,24.921
2013-08-05 18:00:00,36,46503.0,24.49
2013-08-05 18:30:00,37,46660.0,23.905
2013-08-05 19:00:00,38,47039.0,23.32
2013-08-05 19:30:00,39,46680.0,22.735
2013-08-05 20:00:00,40,45866.0,22.15
2013-08-05 20:30:00,41,44501.0,21.565
2013-08-05 21:00:00,42,43754.0,20.979
2013-08-05 21:30:00,43,44051.0,20.668
2013-08-05 22:00:00,44,44414.0,20.356
2013-08-05 22:30:00,45,45113.0,20.044
2013-08-05 23:00:00,46,47599.0,19.732
2013-08-05 23:30:00,47,46046.0,19.42
2013-08-06 00:00:00,0,45030.0,19.108
2013-08-06 00:30:00,1,42456.0,18.884
2013-08-06 01:00:00,2,39656.0,18.66
2013-08-06 01:30:00,3,39095.0,18.436
2013-08-06 02:00:00,4,38513.0,18.212
2013-08-06 02:30:00,5,37982.0,17.988
2013-08-06 03:00:00,6,36405.0,17.764
2013-08-06 03:30:00,7,35589.0,17.838
2013-08-06 04:00:00,8,34990.0,17.913
2013-08-06 04:30:00,9,34864.0,17.987
2013-08-06 05:00:00,10,35139.0,18.062
2013-08-06 05:30:00,11,35917.0,18.136
2013-08-06 06:00:00,12,36961.0,18.21
2013-08-06 06:30:00,13,37744.0,18.743
2013-08-06 07:00:00,14,38568.0,19.276
2013-08-06 07:30:00,15,40172.0,19.809
2013-08-06 08:00:00,16,41715.0,20.342
2013-08-06 08:30:00,17,43488.0,20.875
2013-08-06 09:00:00,18,44990.0,21.408
2013-08-06 09:30:00,19,46313.0,21.775
2013-08-06 10:00:00,20,47334.0,22.142
2013-08-06 10:30:00,21,48045.0,22.509
2013-08-06 11:00:00,22,48635.0,22.876
2013-08-06 11:30:00,23,49000.0,23.243
2013-08-06 12:00:00,24,49668.0,23.61
2013-08-06 12:30:00,25,49978.0,23.737
2013-08-06 13:00:00,26,50281.0,23.864
2013-08-06 13:30:00,27,49268.0,23.991
2013-08-06 14:00:00,28,49049.0,24.118
2013-08-06 14:30:00,29,49196.0,24.245
2013-08-06 15:00:00,30,48256.0,24.372
2013-08-06 15:30:00,31,47733.0,24.075
2013-08-06 16:00:00,32,47149.0,23.778
2013-08-06 16:30:00,33,46631.0,23.481
2013-08-06 17:00:00,34,46211.0,23.184
2013-08-06 17:30:00,35,45790.0,22.887
2013-08-06 18:00:00,36,45923.0,22.59
2013-08-06 18:30:00,37,46034.0,22.066
2013-08-06 19:00:00,38,46525.0,21.543
2013-08-06 19:30:00,39,45992.0,21.019
2013-08-06 20:00:00,40,45186.0,20.496
2013-08-06 20:30:00,41,43841.0,19.972
2013-08-06 21:00:00,42,43194.0,19.449
2013-08-06 21:30:00,43,43487.0,19.233
2013-08-06 22:00:00,44,43628.0,19.017
2013-08-06 22:30:00,45,44154.0,18.801
2013-08-06 23:00:00,46,46525.0,18.585
2013-08-06 23:30:00,47,45131.0,18.369
2013-08-07 00:00:00,0,44131.0,18.153
2013-08-07 00:30:00,1,41618.0,18.051
2013-08-07 01:00:00,2,38924.0,17.949
2013-08-07 01:30:00,3,38343.0,17.847
2013-08-07 02:00:00,4,37811.0,17.746
2013-08-07 02:30:00,5,37231.0,17.644
2013-08-07 03:00:00,6,35719.0,17.542
2013-08-07 03:30:00,7,34877.0,17.544
2013-08-07 04:00:00,8,34304.0,17.546
2013-08-07 04:30:00,9,34188.0,17.549
2013-08-07 05:00:00,10,34436.0,17.551
2013-08-07 05:30:00,11,35311.0,17.553
2013-08-07 06:00:00,12,36286.0,17.555
2013-08-07 06:30:00,13,37284.0,17.885
2013-08-07 07:00:00,14,38012.0,18.214
2013-08-07 07:30:00,15,39567.0,18.543
2013-08-07 08:00:00,16,41141.0,18.873
2013-08-07 08:30:00,17,42745.0,19.202
2013-08-07 09:00:00,18,44328.0,19.532
2013-08-07 09:30:00,19,45739.0,19.766
2013-08-07 10:00:00,20,46701.0,20.0
2013-08-07 10:30:00,21,47394.0,20.234
2013-08-07 11:00:00,22,47879.0,20.468
2013-08-07 11:30:00,23,48352.0,20.703
2013-08-07 12:00:00,24,49273.0,20.937
2013-08-07 12:30:00,25,48955.0,20.914
2013-08-07 13:00:00,26,49129.0,20.891
2013-08-07 13:30:00,27,47997.0,20.868
2013-08-07 14:00:00,28,47733.0,20.846
2013-08-07 14:30:00,29,47763.0,20.823
2013-08-07 15:00:00,30,46860.0,20.8
2013-08-07 15:30:00,31,46250.0,20.503
2013-08-07 16:00:00,32,45630.0,20.206
2013-08-07 16:30:00,33,45039.0,19.909
2013-08-07 17:00:00,34,44663.0,19.612
2013-08-07 17:30:00,35,44335.0,19.315
2013-08-07 18:00:00,36,44408.0,19.018
2013-08-07 18:30:00,37,44726.0,18.714
2013-08-07 19:00:00,38,45327.0,18.41
2013-08-07 19:30:00,39,44866.0,18.106
2013-08-07 20:00:00,40,44057.0,17.803
2013-08-07 20:30:00,41,42647.0,17.499
2013-08-07 21:00:00,42,41961.0,17.195
2013-08-07 21:30:00,43,42233.0,17.056
2013-08-07 22:00:00,44,42295.0,16.916
2013-08-07 22:30:00,45,42707.0,16.777
2013-08-07 23:00:00,46,44964.0,16.638
2013-08-07 23:30:00,47,43820.0,16.498
2013-08-08 00:00:00,0,42939.0,16.359
2013-08-08 00:30:00,1,40528.0,16.263
2013-08-08 01:00:00,2,38182.0,16.168
2013-08-08 01:30:00,3,37656.0,16.072
2013-08-08 02:00:00,4,36865.0,15.976
2013-08-08 02:30:00,5,36269.0,15.88
2013-08-08 03:00:00,6,34872.0,15.785
2013-08-08 03:30:00,7,33973.0,15.822
2013-08-08 04:00:00,8,33363.0,15.859
2013-08-08 04:30:00,9,33326.0,15.896
2013-08-08 05:00:00,10,33632.0,15.933
2013-08-08 05:30:00,11,34444.0,15.971
2013-08-08 06:00:00,12,35809.0,16.008
2013-08-08 06:30:00,13,36625.0,16.47
2013-08-08 07:00:00,14,37344.0,16.932
2013-08-08 07:30:00,15,38916.0,17.395
2013-08-08 08:00:00,16,40502.0,17.857
2013-08-08 08:30:00,17,42122.0,18.32
2013-08-08 09:00:00,18,43605.0,18.782
2013-08-08 09:30:00,19,44831.0,19.201
2013-08-08 10:00:00,20,45884.0,19.621
2013-08-08 10:30:00,21,46533.0,20.04
2013-08-08 11:00:00,22,47300.0,20.459
2013-08-08 11:30:00,23,47296.0,20.878
2013-08-08 12:00:00,24,48085.0,21.297
2013-08-08 12:30:00,25,48148.0,21.439
2013-08-08 13:00:00,26,48358.0,21.581
2013-08-08 13:30:00,27,47346.0,21.722
2013-08-08 14:00:00,28,46990.0,21.864
2013-08-08 14:30:00,29,47205.0,22.006
2013-08-08 15:00:00,30,46271.0,22.147
2013-08-08 15:30:00,31,45560.0,21.946
2013-08-08 16:00:00,32,44921.0,21.745
2013-08-08 16:30:00,33,44411.0,21.544
2013-08-08 17:00:00,34,43954.0,21.343
2013-08-08 17:30:00,35,43652.0,21.142
2013-08-08 18:00:00,36,43717.0,20.941
2013-08-08 18:30:00,37,44040.0,20.406
2013-08-08 19:00:00,38,44581.0,19.871
2013-08-08 19:30:00,39,44228.0,19.336
2013-08-08 20:00:00,40,43274.0,18.801
2013-08-08 20:30:00,41,41874.0,18.266
2013-08-08 21:00:00,42,41184.0,17.731
2013-08-08 21:30:00,43,41870.0,17.468
2013-08-08 22:00:00,44,42219.0,17.205
2013-08-08 22:30:00,45,42924.0,16.942
2013-08-08 23:00:00,46,45264.0,16.679
2013-08-08 23:30:00,47,44046.0,16.417
2013-08-09 00:00:00,0,43197.0,16.154
2013-08-09 00:30:00,1,40866.0,16.03
2013-08-09 01:00:00,2,38097.0,15.907
2013-08-09 01:30:00,3,37517.0,15.783
2013-08-09 02:00:00,4,37217.0,15.66
2013-08-09 02:30:00,5,36479.0,15.536
2013-08-09 03:00:00,6,34840.0,15.413
2013-08-09 03:30:00,7,33960.0,15.52
2013-08-09 04:00:00,8,33312.0,15.626
2013-08-09 04:30:00,9,33252.0,15.733
2013-08-09 05:00:00,10,33501.0,15.84
2013-08-09 05:30:00,11,34398.0,15.947
2013-08-09 06:00:00,12,35445.0,16.054
2013-08-09 06:30:00,13,36401.0,16.759
2013-08-09 07:00:00,14,37068.0,17.465
2013-08-09 07:30:00,15,38604.0,18.17
2013-08-09 08:00:00,16,40259.0,18.876
2013-08-09 08:30:00,17,41891.0,19.581
2013-08-09 09:00:00,18,43297.0,20.287
2013-08-09 09:30:00,19,44643.0,20.701
2013-08-09 10:00:00,20,45605.0,21.115
2013-08-09 10:30:00,21,46140.0,21.529
2013-08-09 11:00:00,22,46663.0,21.943
2013-08-09 11:30:00,23,47050.0,22.357
2013-08-09 12:00:00,24,47629.0,22.771
2013-08-09 12:30:00,25,47988.0,22.908
2013-08-09 13:00:00,26,48424.0,23.044
2013-08-09 13:30:00,27,47086.0,23.18
2013-08-09 14:00:00,28,46678.0,23.317
2013-08-09 14:30:00,29,46803.0,23.453
2013-08-09 15:00:00,30,45835.0,23.59
2013-08-09 15:30:00,31,44955.0,23.276
2013-08-09 16:00:00,32,44326.0,22.962
2013-08-09 16:30:00,33,43719.0,22.649
2013-08-09 17:00:00,34,43345.0,22.335
2013-08-09 17:30:00,35,43016.0,22.021
2013-08-09 18:00:00,36,43218.0,21.708
2013-08-09 18:30:00,37,43509.0,21.125
2013-08-09 19:00:00,38,43948.0,20.543
2013-08-09 19:30:00,39,43392.0,19.96
2013-08-09 20:00:00,40,42591.0,19.378
2013-08-09 20:30:00,41,41285.0,18.795
2013-08-09 21:00:00,42,40725.0,18.213
2013-08-09 21:30:00,43,41494.0,17.929
2013-08-09 22:00:00,44,41935.0,17.646
2013-08-09 22:30:00,45,42615.0,17.363
2013-08-09 23:00:00,46,45026.0,17.079
2013-08-09 23:30:00,47,43722.0,16.796
2013-08-10 00:00:00,0,42930.0,16.513
2013-08-10 00:30:00,1,40489.0,16.318
2013-08-10 01:00:00,2,37770.0,16.123
2013-08-10 01:30:00,3,37186.0,15.928
2013-08-10 02:00:00,4,36539.0,15.733
2013-08-10 02:30:00,5,35834.0,15.538
2013-08-10 03:00:00,6,34076.0,15.344
2013-08-10 03:30:00,7,33131.0,15.443
2013-08-10 04:00:00,8,32384.0,15.542
2013-08-10 04:30:00,9,32031.0,15.641
2013-08-10 05:00:00,10,31977.0,15.74
2013-08-10 05:30:00,11,32258.0,15.839
2013-08-10 06:00:00,12,32662.0,15.938
2013-08-10 06:30:00,13,32616.0,16.633
2013-08-10 07:00:00,14,32329.0,17.328
2013-08-10 07:30:00,15,33145.0,18.023
2013-08-10 08:00:00,16,34180.0,18.718
2013-08-10 08:30:00,17,35676.0,19.413
2013-08-10 09:00:00,18,37220.0,20.108
2013-08-10 09:30:00,19,38751.0,20.53
2013-08-10 10:00:00,20,39691.0,20.952
2013-08-10 10:30:00,21,40571.0,21.374
2013-08-10 11:00:00,22,41020.0,21.797
2013-08-10 11:30:00,23,41487.0,22.219
2013-08-10 12:00:00,24,42273.0,22.641
2013-08-10 12:30:00,25,43197.0,22.841
2013-08-10 13:00:00,26,43841.0,23.04
2013-08-10 13:30:00,27,42342.0,23.24
2013-08-10 14:00:00,28,41580.0,23.439
2013-08-10 14:30:00,29,41503.0,23.639
2013-08-10 15:00:00,30,40578.0,23.838
2013-08-10 15:30:00,31,39982.0,23.58
2013-08-10 16:00:00,32,39341.0,23.321
2013-08-10 16:30:00,33,38788.0,23.063
2013-08-10 17:00:00,34,38511.0,22.804
2013-08-10 17:30:00,35,38512.0,22.546
2013-08-10 18:00:00,36,39093.0,22.287
2013-08-10 18:30:00,37,39479.0,21.563
2013-08-10 19:00:00,38,39999.0,20.839
2013-08-10 19:30:00,39,39479.0,20.115
2013-08-10 20:00:00,40,39287.0,19.391
2013-08-10 20:30:00,41,38237.0,18.668
2013-08-10 21:00:00,42,37893.0,17.944
2013-08-10 21:30:00,43,38934.0,17.618
2013-08-10 22:00:00,44,39618.0,17.292
2013-08-10 22:30:00,45,40291.0,16.967
2013-08-10 23:00:00,46,43017.0,16.641
2013-08-10 23:30:00,47,42016.0,16.315
2013-08-11 00:00:00,0,41416.0,15.99
2013-08-11 00:30:00,1,39272.0,15.793
2013-08-11 01:00:00,2,36636.0,15.596
2013-08-11 01:30:00,3,36064.0,15.399
2013-08-11 02:00:00,4,35367.0,15.202
2013-08-11 02:30:00,5,34644.0,15.005
2013-08-11 03:00:00,6,32840.0,14.808
2013-08-11 03:30:00,7,31868.0,14.927
2013-08-11 04:00:00,8,31097.0,15.047
2013-08-11 04:30:00,9,30681.0,15.167
2013-08-11 05:00:00,10,30437.0,15.286
2013-08-11 05:30:00,11,30503.0,15.406
2013-08-11 06:00:00,12,30590.0,15.526
2013-08-11 06:30:00,13,30193.0,16.443
2013-08-11 07:00:00,14,29632.0,17.361
2013-08-11 07:30:00,15,30095.0,18.278
2013-08-11 08:00:00,16,30863.0,19.196
2013-08-11 08:30:00,17,32113.0,20.113
2013-08-11 09:00:00,18,33430.0,21.031
2013-08-11 09:30:00,19,34867.0,21.506
2013-08-11 10:00:00,20,36063.0,21.98
2013-08-11 10:30:00,21,36917.0,22.455
2013-08-11 11:00:00,22,37558.0,22.93
2013-08-11 11:30:00,23,38200.0,23.405
2013-08-11 12:00:00,24,38928.0,23.879
2013-08-11 12:30:00,25,40065.0,24.057
2013-08-11 13:00:00,26,40682.0,24.234
2013-08-11 13:30:00,27,39113.0,24.412
2013-08-11 14:00:00,28,38058.0,24.589
2013-08-11 14:30:00,29,37758.0,24.766
2013-08-11 15:00:00,30,36911.0,24.944
2013-08-11 15:30:00,31,36151.0,24.708
2013-08-11 16:00:00,32,35621.0,24.472
2013-08-11 16:30:00,33,35298.0,24.236
2013-08-11 17:00:00,34,35066.0,24.0
2013-08-11 17:30:00,35,35145.0,23.764
2013-08-11 18:00:00,36,35632.0,23.528
2013-08-11 18:30:00,37,36395.0,22.766
2013-08-11 19:00:00,38,37294.0,22.004
2013-08-11 19:30:00,39,37898.0,21.242
2013-08-11 20:00:00,40,38128.0,20.48
2013-08-11 20:30:00,41,38072.0,19.718
2013-08-11 21:00:00,42,38001.0,18.956
2013-08-11 21:30:00,43,39286.0,18.63
2013-08-11 22:00:00,44,39947.0,18.304
2013-08-11 22:30:00,45,40686.0,17.978
2013-08-11 23:00:00,46,43282.0,17.652
2013-08-11 23:30:00,47,42030.0,17.326
2013-08-12 00:00:00,0,41084.0,17.0
2013-08-12 00:30:00,1,38960.0,16.745
2013-08-12 01:00:00,2,36166.0,16.49
2013-08-12 01:30:00,3,35700.0,16.235
2013-08-12 02:00:00,4,35080.0,15.979
2013-08-12 02:30:00,5,34558.0,15.724
2013-08-12 03:00:00,6,32980.0,15.469
2013-08-12 03:30:00,7,32190.0,15.596
2013-08-12 04:00:00,8,31633.0,15.723
2013-08-12 04:30:00,9,31580.0,15.85
2013-08-12 05:00:00,10,31881.0,15.977
2013-08-12 05:30:00,11,32850.0,16.104
2013-08-12 06:00:00,12,34043.0,16.231
2013-08-12 06:30:00,13,35079.0,17.184
2013-08-12 07:00:00,14,35511.0,18.137
2013-08-12 07:30:00,15,37066.0,19.09
2013-08-12 08:00:00,16,38575.0,20.043
2013-08-12 08:30:00,17,40260.0,20.996
2013-08-12 09:00:00,18,41809.0,21.949
2013-08-12 09:30:00,19,43162.0,22.376
2013-08-12 10:00:00,20,44173.0,22.804
2013-08-12 10:30:00,21,44892.0,23.232
2013-08-12 11:00:00,22,45527.0,23.66
2013-08-12 11:30:00,23,46131.0,24.088
2013-08-12 12:00:00,24,47011.0,24.515
2013-08-12 12:30:00,25,47447.0,24.64
2013-08-12 13:00:00,26,47998.0,24.765
2013-08-12 13:30:00,27,47024.0,24.89
2013-08-12 14:00:00,28,46706.0,25.015
2013-08-12 14:30:00,29,46753.0,25.139
2013-08-12 15:00:00,30,45849.0,25.264
2013-08-12 15:30:00,31,45206.0,24.877
2013-08-12 16:00:00,32,44572.0,24.491
2013-08-12 16:30:00,33,43984.0,24.104
2013-08-12 17:00:00,34,43720.0,23.717
2013-08-12 17:30:00,35,43465.0,23.33
2013-08-12 18:00:00,36,43577.0,22.944
2013-08-12 18:30:00,37,43887.0,22.255
2013-08-12 19:00:00,38,44513.0,21.566
2013-08-12 19:30:00,39,44241.0,20.877
2013-08-12 20:00:00,40,43705.0,20.188
2013-08-12 20:30:00,41,42364.0,19.499
2013-08-12 21:00:00,42,41691.0,18.81
2013-08-12 21:30:00,43,42639.0,18.492
2013-08-12 22:00:00,44,42652.0,18.174
2013-08-12 22:30:00,45,43251.0,17.855
2013-08-12 23:00:00,46,45513.0,17.537
2013-08-12 23:30:00,47,44267.0,17.218
2013-08-13 00:00:00,0,43322.0,16.9
2013-08-13 00:30:00,1,40917.0,16.641
2013-08-13 01:00:00,2,38092.0,16.382
2013-08-13 01:30:00,3,37554.0,16.123
2013-08-13 02:00:00,4,37037.0,15.864
2013-08-13 02:30:00,5,36486.0,15.605
2013-08-13 03:00:00,6,34819.0,15.346
2013-08-13 03:30:00,7,33942.0,15.396
2013-08-13 04:00:00,8,33258.0,15.445
2013-08-13 04:30:00,9,33183.0,15.495
2013-08-13 05:00:00,10,33411.0,15.544
2013-08-13 05:30:00,11,34190.0,15.594
2013-08-13 06:00:00,12,35250.0,15.644
2013-08-13 06:30:00,13,36275.0,16.41
2013-08-13 07:00:00,14,36687.0,17.176
2013-08-13 07:30:00,15,38082.0,17.942
2013-08-13 08:00:00,16,39573.0,18.709
2013-08-13 08:30:00,17,41187.0,19.475
2013-08-13 09:00:00,18,42657.0,20.241
2013-08-13 09:30:00,19,44071.0,20.633
2013-08-13 10:00:00,20,45117.0,21.026
2013-08-13 10:30:00,21,45581.0,21.418
2013-08-13 11:00:00,22,46295.0,21.81
2013-08-13 11:30:00,23,46667.0,22.202
2013-08-13 12:00:00,24,47567.0,22.595
2013-08-13 12:30:00,25,47754.0,22.69
2013-08-13 13:00:00,26,48081.0,22.785
2013-08-13 13:30:00,27,47166.0,22.88
2013-08-13 14:00:00,28,46848.0,22.975
2013-08-13 14:30:00,29,46864.0,23.071
2013-08-13 15:00:00,30,46037.0,23.166
2013-08-13 15:30:00,31,45350.0,22.874
2013-08-13 16:00:00,32,44725.0,22.582
2013-08-13 16:30:00,33,44142.0,22.289
2013-08-13 17:00:00,34,43645.0,21.997
2013-08-13 17:30:00,35,43560.0,21.705
2013-08-13 18:00:00,36,43643.0,21.413
2013-08-13 18:30:00,37,43969.0,20.793
2013-08-13 19:00:00,38,44649.0,20.173
2013-08-13 19:30:00,39,44126.0,19.553
2013-08-13 20:00:00,40,43471.0,18.932
2013-08-13 20:30:00,41,42207.0,18.312
2013-08-13 21:00:00,42,41882.0,17.692
2013-08-13 21:30:00,43,42748.0,17.329
2013-08-13 22:00:00,44,42912.0,16.965
2013-08-13 22:30:00,45,43271.0,16.601
2013-08-13 23:00:00,46,45697.0,16.238
2013-08-13 23:30:00,47,44339.0,15.874
2013-08-14 00:00:00,0,43522.0,15.511
2013-08-14 00:30:00,1,41071.0,15.183
2013-08-14 01:00:00,2,38385.0,14.855
2013-08-14 01:30:00,3,37784.0,14.528
2013-08-14 02:00:00,4,37290.0,14.2
2013-08-14 02:30:00,5,36663.0,13.872
2013-08-14 03:00:00,6,35006.0,13.545
2013-08-14 03:30:00,7,34152.0,13.637
2013-08-14 04:00:00,8,33481.0,13.729
2013-08-14 04:30:00,9,33422.0,13.821
2013-08-14 05:00:00,10,33554.0,13.913
2013-08-14 05:30:00,11,34379.0,14.005
2013-08-14 06:00:00,12,35304.0,14.097
2013-08-14 06:30:00,13,36376.0,15.126
2013-08-14 07:00:00,14,36804.0,16.155
2013-08-14 07:30:00,15,38139.0,17.184
2013-08-14 08:00:00,16,39693.0,18.213
2013-08-14 08:30:00,17,41357.0,19.241
2013-08-14 09:00:00,18,42803.0,20.27
2013-08-14 09:30:00,19,44242.0,20.733
2013-08-14 10:00:00,20,44986.0,21.195
2013-08-14 10:30:00,21,45556.0,21.658
2013-08-14 11:00:00,22,46061.0,22.12
2013-08-14 11:30:00,23,46617.0,22.582
2013-08-14 12:00:00,24,47318.0,23.045
2013-08-14 12:30:00,25,47708.0,23.214
2013-08-14 13:00:00,26,48220.0,23.382
2013-08-14 13:30:00,27,46989.0,23.551
2013-08-14 14:00:00,28,46566.0,23.72
2013-08-14 14:30:00,29,46817.0,23.889
2013-08-14 15:00:00,30,45948.0,24.058
2013-08-14 15:30:00,31,45096.0,23.748
2013-08-14 16:00:00,32,44394.0,23.439
2013-08-14 16:30:00,33,44070.0,23.129
2013-08-14 17:00:00,34,43590.0,22.819
2013-08-14 17:30:00,35,43313.0,22.51
2013-08-14 18:00:00,36,43539.0,22.2
2013-08-14 18:30:00,37,43764.0,21.451
2013-08-14 19:00:00,38,44336.0,20.702
2013-08-14 19:30:00,39,43860.0,19.953
2013-08-14 20:00:00,40,43284.0,19.204
2013-08-14 20:30:00,41,41953.0,18.454
2013-08-14 21:00:00,42,41536.0,17.705
2013-08-14 21:30:00,43,42642.0,17.313
2013-08-14 22:00:00,44,42762.0,16.92
2013-08-14 22:30:00,45,43329.0,16.528
2013-08-14 23:00:00,46,45561.0,16.135
2013-08-14 23:30:00,47,44299.0,15.743
2013-08-15 00:00:00,0,43499.0,15.35
2013-08-15 00:30:00,1,41160.0,15.096
2013-08-15 01:00:00,2,38480.0,14.841
2013-08-15 01:30:00,3,37892.0,14.587
2013-08-15 02:00:00,4,37283.0,14.332
2013-08-15 02:30:00,5,36538.0,14.078
2013-08-15 03:00:00,6,34867.0,13.824
2013-08-15 03:30:00,7,33879.0,13.985
2013-08-15 04:00:00,8,33097.0,14.146
2013-08-15 04:30:00,9,32630.0,14.308
2013-08-15 05:00:00,10,32405.0,14.469
2013-08-15 05:30:00,11,32518.0,14.631
2013-08-15 06:00:00,12,32761.0,14.792
2013-08-15 06:30:00,13,32807.0,15.901
2013-08-15 07:00:00,14,32238.0,17.01
2013-08-15 07:30:00,15,32750.0,18.118
2013-08-15 08:00:00,16,33604.0,19.227
2013-08-15 08:30:00,17,34768.0,20.336
2013-08-15 09:00:00,18,36133.0,21.445
2013-08-15 09:30:00,19,37596.0,22.009
2013-08-15 10:00:00,20,38588.0,22.574
2013-08-15 10:30:00,21,39474.0,23.138
2013-08-15 11:00:00,22,40076.0,23.703
2013-08-15 11:30:00,23,40682.0,24.267
2013-08-15 12:00:00,24,41510.0,24.832
2013-08-15 12:30:00,25,42417.0,25.048
2013-08-15 13:00:00,26,42993.0,25.264
2013-08-15 13:30:00,27,41474.0,25.48
2013-08-15 14:00:00,28,40539.0,25.696
2013-08-15 14:30:00,29,40237.0,25.913
2013-08-15 15:00:00,30,39322.0,26.129
2013-08-15 15:30:00,31,38587.0,25.843
2013-08-15 16:00:00,32,38078.0,25.558
2013-08-15 16:30:00,33,37660.0,25.272
2013-08-15 17:00:00,34,37645.0,24.987
2013-08-15 17:30:00,35,37487.0,24.701
2013-08-15 18:00:00,36,37963.0,24.416
2013-08-15 18:30:00,37,38421.0,23.484
2013-08-15 19:00:00,38,39252.0,22.553
2013-08-15 19:30:00,39,39353.0,21.621
2013-08-15 20:00:00,40,39620.0,20.689
2013-08-15 20:30:00,41,39075.0,19.758
2013-08-15 21:00:00,42,39154.0,18.826
2013-08-15 21:30:00,43,40910.0,18.43
2013-08-15 22:00:00,44,40800.0,18.033
2013-08-15 22:30:00,45,41495.0,17.637
2013-08-15 23:00:00,46,43852.0,17.24
2013-08-15 23:30:00,47,42870.0,16.844
2013-08-16 00:00:00,0,42267.0,16.447
2013-08-16 00:30:00,1,40093.0,16.193
2013-08-16 01:00:00,2,37355.0,15.939
2013-08-16 01:30:00,3,36871.0,15.686
2013-08-16 02:00:00,4,36235.0,15.432
2013-08-16 02:30:00,5,35675.0,15.178
2013-08-16 03:00:00,6,34046.0,14.924
2013-08-16 03:30:00,7,33146.0,15.072
2013-08-16 04:00:00,8,32643.0,15.22
2013-08-16 04:30:00,9,32380.0,15.368
2013-08-16 05:00:00,10,32666.0,15.517
2013-08-16 05:30:00,11,33290.0,15.665
2013-08-16 06:00:00,12,34258.0,15.813
2013-08-16 06:30:00,13,35061.0,16.979
2013-08-16 07:00:00,14,35025.0,18.146
2013-08-16 07:30:00,15,36186.0,19.312
2013-08-16 08:00:00,16,37565.0,20.478
2013-08-16 08:30:00,17,39127.0,21.644
2013-08-16 09:00:00,18,40733.0,22.811
2013-08-16 09:30:00,19,42249.0,23.294
2013-08-16 10:00:00,20,43196.0,23.778
2013-08-16 10:30:00,21,43977.0,24.262
2013-08-16 11:00:00,22,44559.0,24.745
2013-08-16 11:30:00,23,45181.0,25.229
2013-08-16 12:00:00,24,46022.0,25.713
2013-08-16 12:30:00,25,46822.0,25.798
2013-08-16 13:00:00,26,47434.0,25.883
2013-08-16 13:30:00,27,46289.0,25.968
2013-08-16 14:00:00,28,45865.0,26.053
2013-08-16 14:30:00,29,45930.0,26.139
2013-08-16 15:00:00,30,45093.0,26.224
2013-08-16 15:30:00,31,44359.0,25.828
2013-08-16 16:00:00,32,43870.0,25.432
2013-08-16 16:30:00,33,43399.0,25.036
2013-08-16 17:00:00,34,43095.0,24.64
2013-08-16 17:30:00,35,43032.0,24.245
2013-08-16 18:00:00,36,43342.0,23.849
2013-08-16 18:30:00,37,43669.0,23.161
2013-08-16 19:00:00,38,44153.0,22.473
2013-08-16 19:30:00,39,43731.0,21.785
2013-08-16 20:00:00,40,43003.0,21.097
2013-08-16 20:30:00,41,41936.0,20.409
2013-08-16 21:00:00,42,41825.0,19.721
2013-08-16 21:30:00,43,42822.0,19.412
2013-08-16 22:00:00,44,42669.0,19.104
2013-08-16 22:30:00,45,43039.0,18.796
2013-08-16 23:00:00,46,45319.0,18.488
2013-08-16 23:30:00,47,44118.0,18.18
2013-08-17 00:00:00,0,43379.0,17.872
2013-08-17 00:30:00,1,41093.0,17.657
2013-08-17 01:00:00,2,38404.0,17.443
2013-08-17 01:30:00,3,37775.0,17.228
2013-08-17 02:00:00,4,36941.0,17.014
2013-08-17 02:30:00,5,36401.0,16.799
2013-08-17 03:00:00,6,34596.0,16.585
2013-08-17 03:30:00,7,33724.0,16.624
2013-08-17 04:00:00,8,32887.0,16.662
